customer_id,customer_name,industry,email,phone,city,account_status
C02862,Customer_2862,Logistics,customer2862@company.com,9913295683,Columbia,Active
C02863,Customer_2863,Logistics,customer2863@company.com,4001214030,Washington DC,Active
C02864,Customer_2864,Logistics,customer2864@company.com,2401381472,Washington DC,Active
C02865,Customer_2865,Logistics,customer2865@company.com,9330733702,Washington DC,Active
C02866,Customer_2866,Services,customer2866@company.com,4101485227,Washington DC,On Hold
C02867,Customer_2867,Retail,customer2867@company.com,2820119104,Fairfax,Active
C02868,Customer_2868,Logistics,customer2868@company.com,2067312338,Columbia,Active
C02869,Customer_2869,Manufacturing,customer2869@company.com,3795288857,Baltimore,Active
C02870,Customer_2870,Manufacturing,customer2870@company.com,6662742027,Rockville,Active
C02871,Customer_2871,Retail,customer2871@company.com,6699423052,Baltimore,Active
C02872,Customer_2872,Healthcare,customer2872@company.com,7443138957,Rockville,On Hold
C02873,Customer_2873,Healthcare,customer2873@company.com,9002765085,Fairfax,On Hold
C02874,Customer_2874,Healthcare,customer2874@company.com,8570916011,Columbia,Active
C02875,Customer_2875,Manufacturing,customer2875@company.com,6591265515,Rockville,Active
C02876,Customer_2876,Healthcare,customer2876@company.com,6159380645,Washington DC,Active
C02877,Customer_2877,Services,customer2877@company.com,5810360489,Fairfax,Active
C02878,Customer_2878,Logistics,customer2878@company.com,7408332287,Rockville,Active
C02879,Customer_2879,Manufacturing,customer2879@company.com,2525440188,Washington DC,Active
C02880,Customer_2880,Retail,customer2880@company.com,8275556134,Fairfax,Active
C02881,Customer_2881,Retail,customer2881@company.com,3336451960,Rockville,Active
C02882,Customer_2882,Logistics,customer2882@company.com,8401039012,Washington DC,Active
C02883,Customer_2883,Manufacturing,customer2883@company.com,5318910837,Columbia,Active
C02884,Customer_2884,Healthcare,customer2884@company.com,2723209375,Fairfax,Active
C02885,Customer_2885,Healthcare,customer2885@company.com,9591336800,Rockville,Active
C02886,Customer_2886,Services,customer2886@company.com,9513816748,Washington DC,Active
C02887,Customer_2887,Services,customer2887@company.com,4316482911,Columbia,Active
C02888,Customer_2888,Healthcare,customer2888@company.com,5718764292,Washington DC,Active
C02889,Customer_2889,Retail,customer2889@company.com,6862518767,Columbia,Active
C02890,Customer_2890,Retail,customer2890@company.com,4557562873,Rockville,On Hold
C02891,Customer_2891,Services,customer2891@company.com,8224881021,Washington DC,Active
C02892,Customer_2892,Logistics,customer2892@company.com,8108698080,Washington DC,Active
C02893,Customer_2893,Healthcare,customer2893@company.com,3084741543,Baltimore,Active
C02894,Customer_2894,Services,customer2894@company.com,3598928929,Fairfax,Active
C02895,Customer_2895,Services,customer2895@company.com,6759471248,Washington DC,Active
C02896,Customer_2896,Healthcare,customer2896@company.com,3080609350,Columbia,On Hold
C02897,Customer_2897,Healthcare,customer2897@company.com,3168081243,Fairfax,Active
C02898,Customer_2898,Retail,customer2898@company.com,9390212220,Rockville,Active
C02899,Customer_2899,Logistics,customer2899@company.com,6503489806,Fairfax,On Hold
C02900,Customer_2900,Logistics,customer2900@company.com,4796849678,Baltimore,Active
C02901,Customer_2901,Healthcare,customer2901@company.com,7245915633,Rockville,On Hold
C02902,Customer_2902,Manufacturing,customer2902@company.com,2351592500,Washington DC,On Hold
C02903,Customer_2903,Services,customer2903@company.com,3291952630,Rockville,On Hold
C02904,Customer_2904,Services,customer2904@company.com,7259070913,Rockville,Active
C02905,Customer_2905,Healthcare,customer2905@company.com,4370961008,Baltimore,Active
C02906,Customer_2906,Manufacturing,customer2906@company.com,7829887252,Columbia,Active
C02907,Customer_2907,Retail,customer2907@company.com,6138414017,Rockville,Active
C02908,Customer_2908,Healthcare,customer2908@company.com,8200709857,Columbia,On Hold
C02909,Customer_2909,Healthcare,customer2909@company.com,9709841934,Fairfax,Active
C02910,Customer_2910,Services,customer2910@company.com,6351955233,Baltimore,Active
C02911,Customer_2911,Healthcare,customer2911@company.com,8647800146,Washington DC,Active
C02912,Customer_2912,Healthcare,customer2912@company.com,5192445638,Rockville,Active
C02913,Customer_2913,Healthcare,customer2913@company.com,7226731340,Columbia,Active
C02914,Customer_2914,Services,customer2914@company.com,2262730686,Rockville,On Hold
C02915,Customer_2915,Retail,customer2915@company.com,6964634018,Baltimore,Active
C02916,Customer_2916,Retail,customer2916@company.com,3897723086,Washington DC,Active
C02917,Customer_2917,Healthcare,customer2917@company.com,8469815991,Fairfax,Active
C02918,Customer_2918,Services,customer2918@company.com,3635889132,Fairfax,Active
C02919,Customer_2919,Retail,customer2919@company.com,3889672949,Columbia,Active
C02920,Customer_2920,Retail,customer2920@company.com,8314611060,Fairfax,Active
C02921,Customer_2921,Retail,customer2921@company.com,9599672578,Columbia,Active
C02922,Customer_2922,Services,customer2922@company.com,6746977810,Washington DC,Active
C02923,Customer_2923,Services,customer2923@company.com,9597584406,Rockville,Active
C02924,Customer_2924,Healthcare,customer2924@company.com,9252599024,Baltimore,Active
C02925,Customer_2925,Logistics,customer2925@company.com,5185408902,Washington DC,Active
C02926,Customer_2926,Retail,customer2926@company.com,5154517707,Washington DC,Active
C02927,Customer_2927,Logistics,customer2927@company.com,4021176461,Fairfax,Active
C02928,Customer_2928,Services,customer2928@company.com,7202924174,Fairfax,Active
C02929,Customer_2929,Services,customer2929@company.com,4304803598,Baltimore,Active
C02930,Customer_2930,Services,customer2930@company.com,6114501591,Rockville,Active
C02931,Customer_2931,Logistics,customer2931@company.com,8822665837,Washington DC,Active
C02932,Customer_2932,Services,customer2932@company.com,6342414404,Fairfax,Active
C02933,Customer_2933,Healthcare,customer2933@company.com,6551423666,Washington DC,Active
C02934,Customer_2934,Services,customer2934@company.com,6264315971,Rockville,On Hold
C02935,Customer_2935,Manufacturing,customer2935@company.com,6603974543,Columbia,Active
C02936,Customer_2936,Logistics,customer2936@company.com,6492729751,Rockville,On Hold
C02937,Customer_2937,Manufacturing,customer2937@company.com,7811194998,Washington DC,Active
C02938,Customer_2938,Services,customer2938@company.com,6163185694,Washington DC,Active
C02939,Customer_2939,Healthcare,customer2939@company.com,7663666658,Baltimore,Active
C02940,Customer_2940,Retail,customer2940@company.com,3760438940,Washington DC,Active
C02941,Customer_2941,Services,customer2941@company.com,4723340234,Fairfax,Active
C02942,Customer_2942,Healthcare,customer2942@company.com,2103559579,Baltimore,Active
C02943,Customer_2943,Logistics,customer2943@company.com,4230990767,Washington DC,Active
C02944,Customer_2944,Manufacturing,customer2944@company.com,8299904890,Rockville,Active
C02945,Customer_2945,Manufacturing,customer2945@company.com,9991760160,Washington DC,Active
C02946,Customer_2946,Manufacturing,customer2946@company.com,3818597515,Rockville,Active
C02947,Customer_2947,Logistics,customer2947@company.com,2740628779,Rockville,On Hold
C02948,Customer_2948,Healthcare,customer2948@company.com,5503444631,Washington DC,On Hold
C02949,Customer_2949,Logistics,customer2949@company.com,8026957624,Rockville,Active
C02950,Customer_2950,Manufacturing,customer2950@company.com,2493186935,Columbia,Active
C02951,Customer_2951,Services,customer2951@company.com,3581709003,Baltimore,On Hold
C02952,Customer_2952,Retail,customer2952@company.com,4775633428,Washington DC,Active
C02953,Customer_2953,Logistics,customer2953@company.com,6444217778,Columbia,On Hold
C02954,Customer_2954,Logistics,customer2954@company.com,5817728874,Rockville,Active
C02955,Customer_2955,Healthcare,customer2955@company.com,9050606836,Rockville,Active
C02956,Customer_2956,Healthcare,customer2956@company.com,9059012680,Baltimore,Active
C02957,Customer_2957,Logistics,customer2957@company.com,5874817099,Columbia,Active
C02958,Customer_2958,Manufacturing,customer2958@company.com,8478301773,Columbia,Active
C02959,Customer_2959,Retail,customer2959@company.com,8058122816,Washington DC,Active
C02960,Customer_2960,Healthcare,customer2960@company.com,9483639114,Rockville,Active
C02961,Customer_2961,Manufacturing,customer2961@company.com,6075819433,Fairfax,On Hold
C02962,Customer_2962,Services,customer2962@company.com,7937045694,Washington DC,On Hold
C02963,Customer_2963,Healthcare,customer2963@company.com,8214758804,Washington DC,Active
C02964,Customer_2964,Manufacturing,customer2964@company.com,7394414297,Washington DC,Active
C02965,Customer_2965,Manufacturing,customer2965@company.com,4837461081,Baltimore,Active
C02966,Customer_2966,Retail,customer2966@company.com,7860663135,Baltimore,Active
C02967,Customer_2967,Retail,customer2967@company.com,9671243862,Washington DC,Active
C02968,Customer_2968,Services,customer2968@company.com,6817023813,Fairfax,Active
C02969,Customer_2969,Manufacturing,customer2969@company.com,2499946459,Columbia,Active
C02970,Customer_2970,Manufacturing,customer2970@company.com,2878129181,Columbia,Active
C02971,Customer_2971,Retail,customer2971@company.com,6656999501,Rockville,Active
C02972,Customer_2972,Healthcare,customer2972@company.com,4663015478,Columbia,Active
C02973,Customer_2973,Healthcare,customer2973@company.com,6927842608,Columbia,Active
C02974,Customer_2974,Logistics,customer2974@company.com,6982002792,Fairfax,On Hold
C02975,Customer_2975,Retail,customer2975@company.com,6356077042,Columbia,Active
C02976,Customer_2976,Logistics,customer2976@company.com,9654018334,Fairfax,Active
C02977,Customer_2977,Retail,customer2977@company.com,5488785000,Baltimore,Active
C02978,Customer_2978,Services,customer2978@company.com,2695880975,Fairfax,Active
C02979,Customer_2979,Manufacturing,customer2979@company.com,9471200554,Baltimore,Active
C02980,Customer_2980,Services,customer2980@company.com,8157029422,Fairfax,On Hold
C02981,Customer_2981,Retail,customer2981@company.com,7324019474,Washington DC,Active
C02982,Customer_2982,Manufacturing,customer2982@company.com,8963793887,Baltimore,On Hold
C02983,Customer_2983,Healthcare,customer2983@company.com,2766583236,Baltimore,Active
C02984,Customer_2984,Healthcare,customer2984@company.com,5250790350,Columbia,Active
C02985,Customer_2985,Logistics,customer2985@company.com,2204505841,Baltimore,Active
C02986,Customer_2986,Retail,customer2986@company.com,6119435971,Fairfax,Active
C02987,Customer_2987,Retail,customer2987@company.com,2308701859,Washington DC,Active
C02988,Customer_2988,Healthcare,customer2988@company.com,8783679318,Washington DC,Active
C02989,Customer_2989,Services,customer2989@company.com,5874894957,Columbia,Active
C02990,Customer_2990,Manufacturing,customer2990@company.com,6346096578,Fairfax,On Hold
C02991,Customer_2991,Services,customer2991@company.com,8436070601,Fairfax,Active
C02992,Customer_2992,Services,customer2992@company.com,7798235749,Rockville,Active
C02993,Customer_2993,Healthcare,customer2993@company.com,8787475085,Baltimore,Active
C02994,Customer_2994,Healthcare,customer2994@company.com,2968332112,Columbia,Active
C02995,Customer_2995,Healthcare,customer2995@company.com,2278740018,Washington DC,Active
C02996,Customer_2996,Logistics,customer2996@company.com,8983329230,Rockville,On Hold
C02997,Customer_2997,Services,customer2997@company.com,8085321145,Fairfax,Active
C02998,Customer_2998,Retail,customer2998@company.com,4673555008,Baltimore,Active
C02999,Customer_2999,Manufacturing,customer2999@company.com,7199226038,Washington DC,Active
C03000,Customer_3000,Logistics,customer3000@company.com,3454882635,Rockville,Active
C03001,Customer_3001,Retail,customer3001@company.com,8707370477,Fairfax,Active
C03002,Customer_3002,Services,customer3002@company.com,8842367273,Washington DC,On Hold
C03003,Customer_3003,Healthcare,customer3003@company.com,7894047228,Washington DC,Active
C03004,Customer_3004,Services,customer3004@company.com,3202819338,Fairfax,Active
C03005,Customer_3005,Manufacturing,customer3005@company.com,7470502543,Fairfax,Active
C03006,Customer_3006,Logistics,customer3006@company.com,2750328008,Columbia,Active
C03007,Customer_3007,Logistics,customer3007@company.com,3397603661,Washington DC,Active
C03008,Customer_3008,Manufacturing,customer3008@company.com,2856589726,Fairfax,Active
C03009,Customer_3009,Retail,customer3009@company.com,4722216419,Rockville,Active
C03010,Customer_3010,Retail,customer3010@company.com,4444124134,Baltimore,Active
C03011,Customer_3011,Logistics,customer3011@company.com,7938173785,Columbia,Active
C03012,Customer_3012,Logistics,customer3012@company.com,7694396567,Fairfax,Active
C03013,Customer_3013,Healthcare,customer3013@company.com,7315512530,Baltimore,Active
C03014,Customer_3014,Retail,customer3014@company.com,4299775919,Columbia,Active
C03015,Customer_3015,Manufacturing,customer3015@company.com,9240039478,Washington DC,Active
C03016,Customer_3016,Retail,customer3016@company.com,5197236857,Baltimore,Active
C03017,Customer_3017,Healthcare,customer3017@company.com,9878592957,Columbia,Active
C03018,Customer_3018,Logistics,customer3018@company.com,7805228030,Fairfax,Active
C03019,Customer_3019,Logistics,customer3019@company.com,6565016707,Fairfax,Active
C03020,Customer_3020,Healthcare,customer3020@company.com,4673869703,Columbia,Active
C03021,Customer_3021,Manufacturing,customer3021@company.com,2810341339,Washington DC,Active
C03022,Customer_3022,Logistics,customer3022@company.com,8738991150,Columbia,Active
C03023,Customer_3023,Services,customer3023@company.com,9471139572,Rockville,Active
C03024,Customer_3024,Logistics,customer3024@company.com,5365700868,Columbia,Active
C03025,Customer_3025,Services,customer3025@company.com,7591356439,Columbia,Active
C03026,Customer_3026,Healthcare,customer3026@company.com,4200883985,Fairfax,Active
C03027,Customer_3027,Healthcare,customer3027@company.com,8961992091,Washington DC,Active
C03028,Customer_3028,Logistics,customer3028@company.com,5519642884,Columbia,Active
C03029,Customer_3029,Retail,customer3029@company.com,9565106688,Baltimore,Active
C03030,Customer_3030,Services,customer3030@company.com,6329690692,Fairfax,Active
C03031,Customer_3031,Manufacturing,customer3031@company.com,3879002821,Fairfax,On Hold
C03032,Customer_3032,Logistics,customer3032@company.com,3099702711,Columbia,Active
C03033,Customer_3033,Manufacturing,customer3033@company.com,2514938204,Baltimore,Active
C03034,Customer_3034,Logistics,customer3034@company.com,5914928539,Columbia,On Hold
C03035,Customer_3035,Retail,customer3035@company.com,2775654795,Baltimore,Active
C03036,Customer_3036,Retail,customer3036@company.com,6460037457,Fairfax,Active
C03037,Customer_3037,Retail,customer3037@company.com,7476317174,Baltimore,Active
C03038,Customer_3038,Retail,customer3038@company.com,5585704639,Columbia,On Hold
C03039,Customer_3039,Healthcare,customer3039@company.com,3262248300,Rockville,Active
C03040,Customer_3040,Healthcare,customer3040@company.com,2244390000,Rockville,Active
C03041,Customer_3041,Services,customer3041@company.com,2225452207,Baltimore,Active
C03042,Customer_3042,Manufacturing,customer3042@company.com,3835766961,Columbia,Active
C03043,Customer_3043,Logistics,customer3043@company.com,3228018946,Washington DC,Active
C03044,Customer_3044,Logistics,customer3044@company.com,3834628284,Rockville,Active
C03045,Customer_3045,Healthcare,customer3045@company.com,6732769657,Fairfax,Active
C03046,Customer_3046,Logistics,customer3046@company.com,8414846294,Columbia,Active
C03047,Customer_3047,Healthcare,customer3047@company.com,9286614171,Columbia,On Hold
C03048,Customer_3048,Services,customer3048@company.com,7459549238,Rockville,Active
C03049,Customer_3049,Manufacturing,customer3049@company.com,7569332665,Washington DC,Active
C03050,Customer_3050,Services,customer3050@company.com,5616255175,Fairfax,Active
C03051,Customer_3051,Retail,customer3051@company.com,2044511845,Washington DC,Active
C03052,Customer_3052,Retail,customer3052@company.com,4733620886,Fairfax,Active
C03053,Customer_3053,Retail,customer3053@company.com,3691721631,Rockville,Active
C03054,Customer_3054,Services,customer3054@company.com,7576501850,Columbia,Active
C03055,Customer_3055,Logistics,customer3055@company.com,4824344000,Fairfax,Active
C03056,Customer_3056,Manufacturing,customer3056@company.com,5584874012,Columbia,Active
C03057,Customer_3057,Retail,customer3057@company.com,4398275884,Baltimore,Active
C03058,Customer_3058,Retail,customer3058@company.com,2133550386,Baltimore,Active
C03059,Customer_3059,Retail,customer3059@company.com,3981703012,Rockville,Active
C03060,Customer_3060,Manufacturing,customer3060@company.com,3987538815,Rockville,Active
C03061,Customer_3061,Retail,customer3061@company.com,4335596757,Rockville,Active
C03062,Customer_3062,Manufacturing,customer3062@company.com,9176713855,Baltimore,On Hold
C03063,Customer_3063,Retail,customer3063@company.com,2082971909,Fairfax,Active
C03064,Customer_3064,Services,customer3064@company.com,4156127805,Washington DC,Active
C03065,Customer_3065,Services,customer3065@company.com,4526762632,Rockville,Active
C03066,Customer_3066,Manufacturing,customer3066@company.com,7769658879,Washington DC,Active
C03067,Customer_3067,Services,customer3067@company.com,4870606811,Washington DC,Active
C03068,Customer_3068,Manufacturing,customer3068@company.com,2980015820,Baltimore,Active
C03069,Customer_3069,Services,customer3069@company.com,3363103781,Fairfax,Active
C03070,Customer_3070,Services,customer3070@company.com,6135002740,Baltimore,On Hold
C03071,Customer_3071,Manufacturing,customer3071@company.com,3494950874,Rockville,On Hold
C03072,Customer_3072,Logistics,customer3072@company.com,7783177261,Baltimore,Active
C03073,Customer_3073,Services,customer3073@company.com,8853396133,Baltimore,Active
C03074,Customer_3074,Retail,customer3074@company.com,6170307274,Baltimore,Active
C03075,Customer_3075,Logistics,customer3075@company.com,6222298344,Rockville,Active
C03076,Customer_3076,Manufacturing,customer3076@company.com,4489611984,Rockville,Active
C03077,Customer_3077,Logistics,customer3077@company.com,6299636006,Baltimore,Active
C03078,Customer_3078,Healthcare,customer3078@company.com,5868290430,Baltimore,Active
C03079,Customer_3079,Healthcare,customer3079@company.com,8744120724,Washington DC,Active
C03080,Customer_3080,Services,customer3080@company.com,3571942616,Fairfax,Active
C03081,Customer_3081,Services,customer3081@company.com,9856333306,Washington DC,Active
C03082,Customer_3082,Retail,customer3082@company.com,3717267335,Fairfax,Active
C03083,Customer_3083,Logistics,customer3083@company.com,2146220061,Fairfax,Active
C03084,Customer_3084,Healthcare,customer3084@company.com,5526478343,Baltimore,Active
C03085,Customer_3085,Services,customer3085@company.com,4344448274,Washington DC,Active
C03086,Customer_3086,Logistics,customer3086@company.com,7747282746,Fairfax,Active
C03087,Customer_3087,Services,customer3087@company.com,3077574557,Fairfax,Active
C03088,Customer_3088,Services,customer3088@company.com,4550340643,Rockville,Active
C03089,Customer_3089,Healthcare,customer3089@company.com,2893565995,Fairfax,Active
C03090,Customer_3090,Healthcare,customer3090@company.com,3390928972,Baltimore,Active
C03091,Customer_3091,Services,customer3091@company.com,9028844132,Columbia,On Hold
C03092,Customer_3092,Manufacturing,customer3092@company.com,8583713830,Rockville,Active
C03093,Customer_3093,Services,customer3093@company.com,5260337164,Columbia,Active
C03094,Customer_3094,Services,customer3094@company.com,9572287631,Baltimore,Active
C03095,Customer_3095,Retail,customer3095@company.com,9148345798,Columbia,Active
C03096,Customer_3096,Retail,customer3096@company.com,7350834934,Fairfax,Active
C03097,Customer_3097,Retail,customer3097@company.com,5722828698,Columbia,Active
C03098,Customer_3098,Manufacturing,customer3098@company.com,3873789692,Washington DC,Active
C03099,Customer_3099,Manufacturing,customer3099@company.com,2189883682,Baltimore,Active
C03100,Customer_3100,Services,customer3100@company.com,3050603419,Washington DC,Active
C03101,Customer_3101,Retail,customer3101@company.com,5288005126,Columbia,Active
C03102,Customer_3102,Manufacturing,customer3102@company.com,6591892721,Washington DC,Active
C03103,Customer_3103,Healthcare,customer3103@company.com,6927892593,Rockville,Active
C03104,Customer_3104,Services,customer3104@company.com,4981681453,Columbia,Active
C03105,Customer_3105,Logistics,customer3105@company.com,9016825532,Washington DC,Active
C03106,Customer_3106,Services,customer3106@company.com,7249700127,Fairfax,Active
C03107,Customer_3107,Logistics,customer3107@company.com,6524377657,Columbia,Active
C03108,Customer_3108,Retail,customer3108@company.com,4641948563,Rockville,Active
C03109,Customer_3109,Logistics,customer3109@company.com,6498542641,Fairfax,Active
C03110,Customer_3110,Retail,customer3110@company.com,4631621171,Columbia,Active
C03111,Customer_3111,Healthcare,customer3111@company.com,7263825778,Fairfax,Active
C03112,Customer_3112,Logistics,customer3112@company.com,4040507457,Columbia,Active
C03113,Customer_3113,Services,customer3113@company.com,7256775540,Columbia,Active
C03114,Customer_3114,Retail,customer3114@company.com,5664231249,Baltimore,Active
C03115,Customer_3115,Services,customer3115@company.com,3091073740,Washington DC,Active
C03116,Customer_3116,Manufacturing,customer3116@company.com,7611800318,Columbia,Active
C03117,Customer_3117,Retail,customer3117@company.com,5583196296,Rockville,Active
C03118,Customer_3118,Logistics,customer3118@company.com,3326251654,Washington DC,Active
C03119,Customer_3119,Retail,customer3119@company.com,3761639989,Baltimore,Active
C03120,Customer_3120,Services,customer3120@company.com,3493212673,Washington DC,On Hold
C03121,Customer_3121,Healthcare,customer3121@company.com,6794902861,Washington DC,Active
C03122,Customer_3122,Retail,customer3122@company.com,6462023523,Columbia,Active
C03123,Customer_3123,Logistics,customer3123@company.com,9406845799,Rockville,Active
C03124,Customer_3124,Manufacturing,customer3124@company.com,9065810162,Columbia,Active
C03125,Customer_3125,Healthcare,customer3125@company.com,7507720333,Rockville,On Hold
C03126,Customer_3126,Manufacturing,customer3126@company.com,7564555864,Rockville,Active
C03127,Customer_3127,Retail,customer3127@company.com,4033387437,Fairfax,On Hold
C03128,Customer_3128,Services,customer3128@company.com,5446504022,Columbia,Active
C03129,Customer_3129,Services,customer3129@company.com,9459009031,Baltimore,Active
C03130,Customer_3130,Logistics,customer3130@company.com,3276969828,Washington DC,Active
C03131,Customer_3131,Services,customer3131@company.com,6546492199,Fairfax,On Hold
C03132,Customer_3132,Healthcare,customer3132@company.com,6907241754,Baltimore,On Hold
C03133,Customer_3133,Services,customer3133@company.com,9895413096,Columbia,On Hold
C03134,Customer_3134,Logistics,customer3134@company.com,9435506722,Rockville,Active
C03135,Customer_3135,Retail,customer3135@company.com,4853296435,Columbia,Active
C03136,Customer_3136,Retail,customer3136@company.com,2561132478,Columbia,Active
C03137,Customer_3137,Services,customer3137@company.com,4748481370,Fairfax,Active
C03138,Customer_3138,Manufacturing,customer3138@company.com,5316368999,Baltimore,Active
C03139,Customer_3139,Retail,customer3139@company.com,9991223664,Fairfax,Active
C03140,Customer_3140,Services,customer3140@company.com,6351795230,Baltimore,Active
C03141,Customer_3141,Logistics,customer3141@company.com,4939798207,Fairfax,Active
C03142,Customer_3142,Services,customer3142@company.com,2082023784,Washington DC,On Hold
C03143,Customer_3143,Retail,customer3143@company.com,5035995745,Rockville,Active
C03144,Customer_3144,Logistics,customer3144@company.com,9024940274,Rockville,Active
C03145,Customer_3145,Services,customer3145@company.com,2637149242,Rockville,Active
C03146,Customer_3146,Healthcare,customer3146@company.com,5290467856,Washington DC,Active
C03147,Customer_3147,Logistics,customer3147@company.com,6588518093,Washington DC,Active
C03148,Customer_3148,Healthcare,customer3148@company.com,9844322981,Rockville,Active
C03149,Customer_3149,Manufacturing,customer3149@company.com,3124977536,Rockville,Active
C03150,Customer_3150,Logistics,customer3150@company.com,9253563503,Baltimore,Active
C03151,Customer_3151,Healthcare,customer3151@company.com,5967215491,Baltimore,Active
C03152,Customer_3152,Retail,customer3152@company.com,3459545952,Columbia,Active
C03153,Customer_3153,Retail,customer3153@company.com,4159913627,Fairfax,Active
C03154,Customer_3154,Manufacturing,customer3154@company.com,8284044121,Baltimore,Active
C03155,Customer_3155,Logistics,customer3155@company.com,6971902881,Baltimore,Active
C03156,Customer_3156,Logistics,customer3156@company.com,4535370769,Baltimore,Active
C03157,Customer_3157,Logistics,customer3157@company.com,5191168954,Baltimore,Active
C03158,Customer_3158,Manufacturing,customer3158@company.com,5937947407,Washington DC,Active
C03159,Customer_3159,Logistics,customer3159@company.com,9949136649,Columbia,Active
C03160,Customer_3160,Retail,customer3160@company.com,8485483851,Baltimore,On Hold
C03161,Customer_3161,Healthcare,customer3161@company.com,9383122447,Fairfax,Active
C03162,Customer_3162,Retail,customer3162@company.com,9734305866,Baltimore,On Hold
C03163,Customer_3163,Retail,customer3163@company.com,8414485170,Washington DC,On Hold
C03164,Customer_3164,Healthcare,customer3164@company.com,2495757594,Rockville,Active
C03165,Customer_3165,Retail,customer3165@company.com,3880898315,Rockville,Active
C03166,Customer_3166,Manufacturing,customer3166@company.com,9913382920,Columbia,Active
C03167,Customer_3167,Healthcare,customer3167@company.com,4562555324,Rockville,Active
C03168,Customer_3168,Retail,customer3168@company.com,9406492324,Baltimore,Active
C03169,Customer_3169,Services,customer3169@company.com,2795720105,Washington DC,Active
C03170,Customer_3170,Retail,customer3170@company.com,6141799171,Columbia,On Hold
C03171,Customer_3171,Manufacturing,customer3171@company.com,8030479950,Baltimore,Active
C03172,Customer_3172,Logistics,customer3172@company.com,4807343194,Rockville,Active
C03173,Customer_3173,Retail,customer3173@company.com,6376023035,Fairfax,Active
C03174,Customer_3174,Logistics,customer3174@company.com,6841799382,Baltimore,On Hold
C03175,Customer_3175,Services,customer3175@company.com,5358811610,Fairfax,Active
C03176,Customer_3176,Retail,customer3176@company.com,6157397094,Fairfax,Active
C03177,Customer_3177,Healthcare,customer3177@company.com,3374627271,Columbia,Active
C03178,Customer_3178,Logistics,customer3178@company.com,6454657337,Washington DC,Active
C03179,Customer_3179,Services,customer3179@company.com,3549910249,Rockville,On Hold
C03180,Customer_3180,Healthcare,customer3180@company.com,6369992323,Rockville,Active
C03181,Customer_3181,Healthcare,customer3181@company.com,2826236138,Baltimore,Active
C03182,Customer_3182,Healthcare,customer3182@company.com,9526809986,Rockville,Active
C03183,Customer_3183,Healthcare,customer3183@company.com,6024764002,Columbia,On Hold
C03184,Customer_3184,Retail,customer3184@company.com,2375590949,Rockville,Active
C03185,Customer_3185,Retail,customer3185@company.com,4396165581,Baltimore,Active
C03186,Customer_3186,Retail,customer3186@company.com,7385377216,Rockville,Active
C03187,Customer_3187,Services,customer3187@company.com,2597254384,Washington DC,Active
C03188,Customer_3188,Services,customer3188@company.com,7235480199,Fairfax,Active
C03189,Customer_3189,Services,customer3189@company.com,8776440783,Fairfax,Active
C03190,Customer_3190,Manufacturing,customer3190@company.com,6574717833,Fairfax,Active
C03191,Customer_3191,Services,customer3191@company.com,8159921956,Washington DC,Active
C03192,Customer_3192,Retail,customer3192@company.com,6875766491,Columbia,Active
C03193,Customer_3193,Retail,customer3193@company.com,7466106323,Baltimore,Active
C03194,Customer_3194,Manufacturing,customer3194@company.com,2819283597,Washington DC,Active
C03195,Customer_3195,Manufacturing,customer3195@company.com,5040885515,Baltimore,Active
C03196,Customer_3196,Services,customer3196@company.com,7941927617,Columbia,Active
C03197,Customer_3197,Logistics,customer3197@company.com,7641067450,Washington DC,Active
C03198,Customer_3198,Manufacturing,customer3198@company.com,3634609545,Rockville,Active
C03199,Customer_3199,Healthcare,customer3199@company.com,6374631189,Columbia,Active
C03200,Customer_3200,Retail,customer3200@company.com,5112581177,Fairfax,Active
C03201,Customer_3201,Healthcare,customer3201@company.com,3502261248,Washington DC,Active
C03202,Customer_3202,Retail,customer3202@company.com,7640682812,Columbia,Active
C03203,Customer_3203,Retail,customer3203@company.com,8863963608,Columbia,Active
C03204,Customer_3204,Manufacturing,customer3204@company.com,8168646397,Washington DC,On Hold
C03205,Customer_3205,Manufacturing,customer3205@company.com,6212690206,Fairfax,On Hold
C03206,Customer_3206,Healthcare,customer3206@company.com,3530095169,Fairfax,On Hold
C03207,Customer_3207,Retail,customer3207@company.com,4636662580,Columbia,Active
C03208,Customer_3208,Healthcare,customer3208@company.com,7633498569,Baltimore,On Hold
C03209,Customer_3209,Logistics,customer3209@company.com,6254573036,Columbia,Active
C03210,Customer_3210,Healthcare,customer3210@company.com,3911737341,Washington DC,Active
C03211,Customer_3211,Services,customer3211@company.com,9018529814,Washington DC,Active
C03212,Customer_3212,Healthcare,customer3212@company.com,6839232726,Washington DC,Active
C03213,Customer_3213,Services,customer3213@company.com,5148315033,Fairfax,On Hold
C03214,Customer_3214,Services,customer3214@company.com,3156248406,Rockville,Active
C03215,Customer_3215,Services,customer3215@company.com,8221746556,Washington DC,On Hold
C03216,Customer_3216,Logistics,customer3216@company.com,5793027623,Washington DC,Active
C03217,Customer_3217,Healthcare,customer3217@company.com,6168491302,Baltimore,On Hold
C03218,Customer_3218,Healthcare,customer3218@company.com,8118490567,Baltimore,Active
C03219,Customer_3219,Logistics,customer3219@company.com,9880417448,Columbia,Active
C03220,Customer_3220,Retail,customer3220@company.com,6524099482,Columbia,Active
C03221,Customer_3221,Manufacturing,customer3221@company.com,9935270030,Columbia,Active
